Sample	seq_name	length	PI	MW	Hydro
CP001157.1_5063506_5064261_-	CP001157.1_5063506_5064261_-	251.0	5.92	26029.84	51.6
CP001157.1_4641019_4641774_+	CP001157.1_4641019_4641774_+	251.0	6.5	27535.35	-7.1
CP001157.1_3942211_3942966_-	CP001157.1_3942211_3942966_-	251.0	6.72	28180.14	-70.7
CP001157.1_1178678_1179430_-	CP001157.1_1178678_1179430_-	250.0	5.36	26403.08	38.2
CP001157.1_245408_246160_-	CP001157.1_245408_246160_-	250.0	10.7	26771.17	32.2
CP001157.1_3153360_3154112_-	CP001157.1_3153360_3154112_-	250.0	9.27	28043.63	181.9
CP001157.1_4199967_4200719_-	CP001157.1_4199967_4200719_-	250.0	6.97	29160.14	-115.8
CP001157.1_4946233_4946985_-	CP001157.1_4946233_4946985_-	250.0	6.27	26896.57	-46.3
CP001157.1_3040905_3041657_-	CP001157.1_3040905_3041657_-	250.0	7.41	27030.93	-25.6
CP001157.1_1403956_1404705_+	CP001157.1_1403956_1404705_+	249.0	8.23	26589.0	1.3
CP001157.1_1494832_1495581_+	CP001157.1_1494832_1495581_+	249.0	8.23	26557.95	1.0
CP001157.1_5044056_5044805_+	CP001157.1_5044056_5044805_+	249.0	6.06	27319.0	-49.3
CP001157.1_3731513_3732262_-	CP001157.1_3731513_3732262_-	249.0	4.7	26795.99	-79.3
CP001157.1_5049516_5050265_-	CP001157.1_5049516_5050265_-	249.0	4.55	27471.93	-54.5
CP001157.1_1443868_1444617_+	CP001157.1_1443868_1444617_+	249.0	6.27	26781.59	-24.7
CP001157.1_3943536_3944285_-	CP001157.1_3943536_3944285_-	249.0	5.61	26828.1	21.5
CP001157.1_3585270_3586019_+	CP001157.1_3585270_3586019_+	249.0	9.22	26581.9	16.8
CP001157.1_449650_450399_-	CP001157.1_449650_450399_-	249.0	5.98	26901.91	11.1
CP001157.1_1625450_1626199_+	CP001157.1_1625450_1626199_+	249.0	7.6	26506.97	19.4
CP001157.1_1505917_1506666_+	CP001157.1_1505917_1506666_+	249.0	8.11	25828.95	243.0
CP001157.1_2705231_2705980_+	CP001157.1_2705231_2705980_+	249.0	10.07	26162.83	-18.3
CP001157.1_1507282_1508031_+	CP001157.1_1507282_1508031_+	249.0	4.49	27650.6	12.9
CP001157.1_3220791_3221540_-	CP001157.1_3220791_3221540_-	249.0	5.78	27344.42	-12.4
CP001157.1_906684_907433_+	CP001157.1_906684_907433_+	249.0	8.8	28064.2	-86.1
CP001157.1_107745_108491_-	CP001157.1_107745_108491_-	248.0	6.22	27062.64	-46.7
CP001157.1_2275837_2276583_-	CP001157.1_2275837_2276583_-	248.0	7.19	26857.02	218.4
CP001157.1_277907_278653_-	CP001157.1_277907_278653_-	248.0	10.04	27736.0	-18.9
CP001157.1_3268501_3269247_-	CP001157.1_3268501_3269247_-	248.0	5.92	27545.27	-97.6
CP001157.1_1953161_1953907_-	CP001157.1_1953161_1953907_-	248.0	9.14	27402.8	-28.4
CP001157.1_3005277_3006023_-	CP001157.1_3005277_3006023_-	248.0	5.45	26785.81	15.3
CP001157.1_1459409_1460155_+	CP001157.1_1459409_1460155_+	248.0	5.42	26794.41	-5.4
CP001157.1_3031816_3032562_+	CP001157.1_3031816_3032562_+	248.0	5.84	26535.38	14.7
CP001157.1_5025391_5026137_+	CP001157.1_5025391_5026137_+	248.0	6.11	27140.38	202.6
CP001157.1_3984513_3985259_-	CP001157.1_3984513_3985259_-	248.0	5.64	26470.29	11.5
CP001157.1_2606084_2606830_-	CP001157.1_2606084_2606830_-	248.0	5.46	27681.7	-48.7
CP001157.1_4665604_4666350_-	CP001157.1_4665604_4666350_-	248.0	5.56	25511.68	141.0
CP001157.1_1471842_1472585_+	CP001157.1_1471842_1472585_+	247.0	6.35	25570.11	27.1
CP001157.1_4917527_4918270_-	CP001157.1_4917527_4918270_-	247.0	5.11	27792.65	-75.8
CP001157.1_86381_87124_+	CP001157.1_86381_87124_+	247.0	8.19	26839.21	28.8
CP001157.1_4002973_4003716_-	CP001157.1_4002973_4003716_-	247.0	5.41	27932.66	-98.4
CP001157.1_1839803_1840546_+	CP001157.1_1839803_1840546_+	247.0	4.69	25399.87	-63.5
CP001157.1_1816001_1816744_-	CP001157.1_1816001_1816744_-	247.0	4.94	29593.33	-275.8
CP001157.1_2370419_2371162_-	CP001157.1_2370419_2371162_-	247.0	6.19	26726.18	-45.3
CP001157.1_1345917_1346660_-	CP001157.1_1345917_1346660_-	247.0	6.25	27553.88	0.2
CP001157.1_3333210_3333953_-	CP001157.1_3333210_3333953_-	247.0	5.58	25997.8	52.0
CP001157.1_690814_691557_-	CP001157.1_690814_691557_-	247.0	8.58	27555.58	156.9
CP001157.1_3795177_3795920_-	CP001157.1_3795177_3795920_-	247.0	5.86	26370.07	3.7
CP001157.1_5057757_5058497_-	CP001157.1_5057757_5058497_-	246.0	5.46	25275.92	59.2
CP001157.1_2072691_2073431_+	CP001157.1_2072691_2073431_+	246.0	5.38	27630.06	-95.1
CP001157.1_4269491_4270231_-	CP001157.1_4269491_4270231_-	246.0	5.38	27084.54	-34.8
CP001157.1_1961366_1962106_+	CP001157.1_1961366_1962106_+	246.0	5.51	26729.52	-13.6
CP001157.1_1499011_1499751_+	CP001157.1_1499011_1499751_+	246.0	5.37	25218.74	212.8
CP001157.1_3945588_3946328_-	CP001157.1_3945588_3946328_-	246.0	8.45	27286.38	-72.8
CP001157.1_491320_492060_+	CP001157.1_491320_492060_+	246.0	5.91	27681.79	-80.5
CP001157.1_2553376_2554116_+	CP001157.1_2553376_2554116_+	246.0	6.77	27716.88	-194.8
CP001157.1_5108337_5109077_+	CP001157.1_5108337_5109077_+	246.0	9.46	25762.02	233.7
CP001157.1_560515_561255_+	CP001157.1_560515_561255_+	246.0	10.34	27242.86	199.5
CP001157.1_3218656_3219393_+	CP001157.1_3218656_3219393_+	245.0	7.57	27094.37	-17.6
CP001157.1_626718_627455_+	CP001157.1_626718_627455_+	245.0	8.21	25284.12	79.6
CP001157.1_2147307_2148044_+	CP001157.1_2147307_2148044_+	245.0	8.8	27406.46	-67.5
CP001157.1_3232864_3233601_+	CP001157.1_3232864_3233601_+	245.0	6.08	27435.15	-80.7
CP001157.1_1310534_1311271_+	CP001157.1_1310534_1311271_+	245.0	5.91	27136.05	-1.0
CP001157.1_2066148_2066885_-	CP001157.1_2066148_2066885_-	245.0	8.13	25257.37	62.2
CP001157.1_2752296_2753033_-	CP001157.1_2752296_2753033_-	245.0	8.38	27076.64	-6.3
CP001157.1_2329960_2330697_-	CP001157.1_2329960_2330697_-	245.0	7.76	25717.84	50.8
CP001157.1_578828_579565_-	CP001157.1_578828_579565_-	245.0	8.57	27101.5	-21.3
CP001157.1_1434607_1435344_+	CP001157.1_1434607_1435344_+	245.0	6.44	26193.99	24.8
CP001157.1_4955919_4956656_-	CP001157.1_4955919_4956656_-	245.0	5.44	26963.68	-98.6
CP001157.1_436716_437453_+	CP001157.1_436716_437453_+	245.0	5.05	25821.65	51.9
CP001157.1_4902508_4903245_+	CP001157.1_4902508_4903245_+	245.0	6.15	26829.49	-42.3
CP001157.1_133985_134722_+	CP001157.1_133985_134722_+	245.0	9.09	27893.27	-37.2
CP001157.1_2309746_2310480_-	CP001157.1_2309746_2310480_-	244.0	6.0	27733.54	-101.6
CP001157.1_1977838_1978572_-	CP001157.1_1977838_1978572_-	244.0	6.22	27157.2	-30.7
CP001157.1_4000235_4000969_-	CP001157.1_4000235_4000969_-	244.0	8.39	26031.11	-12.9
CP001157.1_3057242_3057976_-	CP001157.1_3057242_3057976_-	244.0	5.31	27042.37	-86.3
CP001157.1_142292_143026_+	CP001157.1_142292_143026_+	244.0	5.35	27983.08	-79.0
CP001157.1_2989454_2990188_-	CP001157.1_2989454_2990188_-	244.0	5.0	26061.78	49.6
CP001157.1_3072428_3073159_-	CP001157.1_3072428_3073159_-	243.0	7.18	27778.67	123.6
CP001157.1_5161948_5162679_-	CP001157.1_5161948_5162679_-	243.0	4.83	25996.74	2.0
CP001157.1_4509786_4510517_+	CP001157.1_4509786_4510517_+	243.0	7.37	27212.12	-63.9
CP001157.1_3390087_3390818_-	CP001157.1_3390087_3390818_-	243.0	7.19	26240.06	-11.1
CP001157.1_2242860_2243591_+	CP001157.1_2242860_2243591_+	243.0	9.27	25514.4	224.9
CP001157.1_5349866_5350597_-	CP001157.1_5349866_5350597_-	243.0	6.25	26166.52	-65.9
CP001157.1_4852664_4853392_+	CP001157.1_4852664_4853392_+	242.0	6.33	27136.19	-152.0
CP001157.1_4388141_4388869_-	CP001157.1_4388141_4388869_-	242.0	9.81	26827.68	-84.1
CP001157.1_1068632_1069359_+	CP001157.1_1068632_1069359_+	242.0	10.85	26820.89	107.3
CP001157.1_141263_141991_+	CP001157.1_141263_141991_+	242.0	9.43	26702.87	-67.6
CP001157.1_3639496_3640221_-	CP001157.1_3639496_3640221_-	241.0	6.88	26621.94	-75.7
CP001157.1_2754881_2755606_-	CP001157.1_2754881_2755606_-	241.0	6.53	26482.97	-55.3
CP001157.1_4627508_4628233_+	CP001157.1_4627508_4628233_+	241.0	9.37	26802.32	49.0
CP001157.1_3990894_3991619_-	CP001157.1_3990894_3991619_-	241.0	4.88	25091.14	-64.0
CP001157.1_2352502_2353227_-	CP001157.1_2352502_2353227_-	241.0	9.94	27785.11	-62.1
CP001157.1_3594135_3594860_-	CP001157.1_3594135_3594860_-	241.0	4.61	25525.68	-82.8
CP001157.1_935178_935900_-	CP001157.1_935178_935900_-	240.0	5.38	26539.8	-76.5
CP001157.1_1474562_1475284_+	CP001157.1_1474562_1475284_+	240.0	8.38	26376.58	-15.6
CP001157.1_4981311_4982033_-	CP001157.1_4981311_4982033_-	240.0	6.52	26866.73	-70.8
CP001157.1_3157920_3158642_-	CP001157.1_3157920_3158642_-	240.0	6.19	25647.61	16.3
CP001157.1_4531802_4532524_-	CP001157.1_4531802_4532524_-	240.0	7.4	27661.03	-52.4
CP001157.1_1524719_1525441_+	CP001157.1_1524719_1525441_+	240.0	8.46	26138.29	252.3
CP001157.1_313614_314336_-	CP001157.1_313614_314336_-	240.0	9.15	26345.57	232.8
CP001157.1_568388_569110_-	CP001157.1_568388_569110_-	240.0	7.26	26988.09	-20.7
CP001157.1_280329_281051_+	CP001157.1_280329_281051_+	240.0	8.61	27040.89	-106.9
CP001157.1_5121807_5122529_-	CP001157.1_5121807_5122529_-	240.0	8.27	27737.4	52.3
CP001157.1_48879_49601_-	CP001157.1_48879_49601_-	240.0	8.86	28225.38	-115.0
CP001157.1_3889536_3890258_+	CP001157.1_3889536_3890258_+	240.0	8.99	26824.09	-47.1
CP001157.1_2315350_2316072_+	CP001157.1_2315350_2316072_+	240.0	6.84	27376.11	-118.6
CP001157.1_3987251_3987973_-	CP001157.1_3987251_3987973_-	240.0	6.81	27086.85	-49.2
CP001157.1_2395224_2395946_+	CP001157.1_2395224_2395946_+	240.0	5.77	26616.51	-151.5
CP001157.1_5301290_5302009_+	CP001157.1_5301290_5302009_+	239.0	9.49	25355.59	235.2
CP001157.1_3081324_3082043_-	CP001157.1_3081324_3082043_-	239.0	7.4	26831.05	-57.2
CP001157.1_1432299_1433018_+	CP001157.1_1432299_1433018_+	239.0	6.25	26315.29	-0.2
CP001157.1_297112_297831_-	CP001157.1_297112_297831_-	239.0	6.39	26263.29	-26.5
CP001157.1_1964496_1965215_-	CP001157.1_1964496_1965215_-	239.0	5.96	24853.12	173.5
CP001157.1_976650_977369_+	CP001157.1_976650_977369_+	239.0	10.39	25548.46	-22.0
CP001157.1_2250949_2251668_+	CP001157.1_2250949_2251668_+	239.0	10.03	26432.86	207.0
CP001157.1_2284371_2285090_-	CP001157.1_2284371_2285090_-	239.0	6.2	27357.06	-143.9
CP001157.1_156875_157594_+	CP001157.1_156875_157594_+	239.0	7.64	25192.76	5.6
CP001157.1_3871309_3872028_-	CP001157.1_3871309_3872028_-	239.0	8.96	26969.62	-123.3
CP001157.1_644279_644998_+	CP001157.1_644279_644998_+	239.0	5.31	26440.23	-5.7
CP001157.1_3972792_3973511_-	CP001157.1_3972792_3973511_-	239.0	4.9	26354.28	242.5
CP001157.1_269516_270235_+	CP001157.1_269516_270235_+	239.0	5.42	25825.51	-49.4
CP001157.1_33498_34217_+	CP001157.1_33498_34217_+	239.0	6.61	26591.33	-40.3
CP001157.1_5162986_5163702_-	CP001157.1_5162986_5163702_-	238.0	8.21	25555.39	152.8
CP001157.1_722869_723585_+	CP001157.1_722869_723585_+	238.0	7.98	25944.95	-20.9
CP001157.1_1541866_1542582_+	CP001157.1_1541866_1542582_+	238.0	6.43	25597.49	9.8
CP001157.1_5310208_5310924_-	CP001157.1_5310208_5310924_-	238.0	7.76	26123.33	-7.4
CP001157.1_3746435_3747151_+	CP001157.1_3746435_3747151_+	238.0	8.97	27371.35	-138.2
CP001157.1_34310_35026_-	CP001157.1_34310_35026_-	238.0	5.78	24579.03	-87.5
CP001157.1_1965251_1965967_-	CP001157.1_1965251_1965967_-	238.0	9.84	25458.28	179.5
CP001157.1_2833450_2834166_+	CP001157.1_2833450_2834166_+	238.0	6.34	26285.91	-33.7
CP001157.1_4498605_4499321_+	CP001157.1_4498605_4499321_+	238.0	7.94	27768.3	-143.8
CP001157.1_1344008_1344724_+	CP001157.1_1344008_1344724_+	238.0	6.03	26047.71	-32.7
CP001157.1_4515500_4516213_+	CP001157.1_4515500_4516213_+	237.0	6.62	25859.42	-44.0
CP001157.1_3485617_3486330_-	CP001157.1_3485617_3486330_-	237.0	6.84	25061.73	29.4
CP001157.1_675315_676028_+	CP001157.1_675315_676028_+	237.0	8.24	24044.26	221.3
CP001157.1_978605_979318_+	CP001157.1_978605_979318_+	237.0	7.0	25253.86	5.0
CP001157.1_87192_87905_+	CP001157.1_87192_87905_+	237.0	6.38	24632.86	298.4
CP001157.1_2955213_2955926_+	CP001157.1_2955213_2955926_+	237.0	8.46	26444.14	-91.0
CP001157.1_3321629_3322342_+	CP001157.1_3321629_3322342_+	237.0	7.4	26337.69	-127.8
CP001157.1_3536526_3537236_-	CP001157.1_3536526_3537236_-	236.0	5.16	24664.95	-175.1
CP001157.1_4103462_4104172_+	CP001157.1_4103462_4104172_+	236.0	10.69	26205.42	-41.3
CP001157.1_1675789_1676499_-	CP001157.1_1675789_1676499_-	236.0	8.01	26368.29	-92.2
CP001157.1_4154719_4155429_-	CP001157.1_4154719_4155429_-	236.0	9.25	25860.46	-19.2
CP001157.1_762845_763555_-	CP001157.1_762845_763555_-	236.0	9.34	25500.42	58.2
CP001157.1_3893000_3893710_-	CP001157.1_3893000_3893710_-	236.0	8.26	26899.0	-71.0
CP001157.1_2180197_2180907_-	CP001157.1_2180197_2180907_-	236.0	9.34	25560.48	55.3
CP001157.1_89998_90708_+	CP001157.1_89998_90708_+	236.0	5.79	25812.09	-59.4
CP001157.1_1220137_1220847_-	CP001157.1_1220137_1220847_-	236.0	6.63	25288.77	-30.4
CP001157.1_2145754_2146464_+	CP001157.1_2145754_2146464_+	236.0	8.21	25813.62	180.6
CP001157.1_4221359_4222069_+	CP001157.1_4221359_4222069_+	236.0	10.69	26205.42	-41.3
CP001157.1_2666005_2666715_-	CP001157.1_2666005_2666715_-	236.0	6.29	25771.65	-20.5
CP001157.1_2169062_2169772_-	CP001157.1_2169062_2169772_-	236.0	9.34	25500.42	58.2
CP001157.1_1891750_1892460_-	CP001157.1_1891750_1892460_-	236.0	5.33	24889.13	21.5
CP001157.1_3401249_3401959_+	CP001157.1_3401249_3401959_+	236.0	6.4	25232.02	19.2
CP001157.1_3154863_3155573_-	CP001157.1_3154863_3155573_-	236.0	9.38	26228.51	-38.5
CP001157.1_3799528_3800238_-	CP001157.1_3799528_3800238_-	236.0	7.88	26129.64	-64.9
CP001157.1_5306696_5307406_-	CP001157.1_5306696_5307406_-	236.0	9.17	25562.01	-73.2
CP001157.1_2716271_2716981_-	CP001157.1_2716271_2716981_-	236.0	8.97	25852.52	-25.3
CP001157.1_3390919_3391626_+	CP001157.1_3390919_3391626_+	235.0	5.16	24740.65	75.5
CP001157.1_4147738_4148445_-	CP001157.1_4147738_4148445_-	235.0	8.11	24428.98	-99.3
CP001157.1_2911587_2912294_+	CP001157.1_2911587_2912294_+	235.0	8.87	27562.6	-98.7
CP001157.1_2146541_2147248_+	CP001157.1_2146541_2147248_+	235.0	9.76	25964.92	165.9
CP001157.1_1251590_1252294_+	CP001157.1_1251590_1252294_+	234.0	4.74	24702.88	184.8
CP001157.1_3352438_3353142_-	CP001157.1_3352438_3353142_-	234.0	4.93	25985.44	-24.8
CP001157.1_3637076_3637780_-	CP001157.1_3637076_3637780_-	234.0	9.57	26077.49	-70.5
CP001157.1_5029481_5030184_-	CP001157.1_5029481_5030184_-	234.0	8.67	27255.4	-86.9
CP001157.1_287111_287815_-	CP001157.1_287111_287815_-	234.0	5.91	25439.84	-65.0
CP001157.1_582029_582733_+	CP001157.1_582029_582733_+	234.0	5.03	24364.01	64.4
CP001157.1_629890_630594_-	CP001157.1_629890_630594_-	234.0	5.35	25406.1	16.8
CP001157.1_5004560_5005264_-	CP001157.1_5004560_5005264_-	234.0	5.45	25774.81	-56.8
CP001157.1_2281563_2282267_-	CP001157.1_2281563_2282267_-	234.0	10.41	24353.09	-39.3
CP001157.1_1098174_1098875_-	CP001157.1_1098174_1098875_-	233.0	5.27	25048.79	43.0
CP001157.1_3711139_3711840_-	CP001157.1_3711139_3711840_-	233.0	9.31	26120.19	-29.7
CP001157.1_3535118_3535819_-	CP001157.1_3535118_3535819_-	233.0	5.84	24552.41	-92.6
CP001157.1_4484230_4484930_-	CP001157.1_4484230_4484930_-	233.0	4.9	25837.58	-15.8
CP001157.1_3761024_3761725_-	CP001157.1_3761024_3761725_-	233.0	6.41	26387.4	-32.4
CP001157.1_5028734_5029435_+	CP001157.1_5028734_5029435_+	233.0	9.31	26120.19	-29.7
CP001157.1_3263118_3263819_-	CP001157.1_3263118_3263819_-	233.0	9.31	26120.19	-29.7
CP001157.1_1247113_1247814_-	CP001157.1_1247113_1247814_-	233.0	6.34	25755.66	-16.3
CP001157.1_901287_901988_+	CP001157.1_901287_901988_+	233.0	9.31	26120.19	-29.7
CP001157.1_1741567_1742265_-	CP001157.1_1741567_1742265_-	232.0	5.46	25189.84	-28.5
CP001157.1_4970495_4971193_-	CP001157.1_4970495_4971193_-	232.0	10.2	25087.4	106.7
CP001157.1_5249276_5249974_-	CP001157.1_5249276_5249974_-	232.0	5.58	25399.0	-25.6
CP001157.1_1804045_1804743_-	CP001157.1_1804045_1804743_-	232.0	4.91	25086.43	-51.5
CP001157.1_1326153_1326851_+	CP001157.1_1326153_1326851_+	232.0	7.12	26232.82	-107.1
CP001157.1_1546042_1546740_-	CP001157.1_1546042_1546740_-	232.0	5.88	25835.73	-11.9
CP001157.1_195208_195903_+	CP001157.1_195208_195903_+	231.0	9.28	25065.78	-53.2
CP001157.1_4841885_4842580_+	CP001157.1_4841885_4842580_+	231.0	5.59	25522.23	-30.9
CP001157.1_4068058_4068753_+	CP001157.1_4068058_4068753_+	231.0	9.34	27084.94	-157.0
CP001157.1_2866845_2867540_-	CP001157.1_2866845_2867540_-	231.0	4.89	25845.29	-70.8
CP001157.1_1499831_1500526_+	CP001157.1_1499831_1500526_+	231.0	5.49	24629.59	28.1
CP001157.1_972624_973318_-	CP001157.1_972624_973318_-	231.0	5.36	25699.81	-115.2
CP001157.1_2809744_2810439_-	CP001157.1_2809744_2810439_-	231.0	6.2	24840.6	20.7
CP001157.1_3920337_3921032_-	CP001157.1_3920337_3921032_-	231.0	8.14	25648.31	-58.1
CP001157.1_1763903_1764598_-	CP001157.1_1763903_1764598_-	231.0	10.47	26618.6	-88.0
CP001157.1_2211378_2212073_+	CP001157.1_2211378_2212073_+	231.0	6.07	24884.61	15.4
CP001157.1_591822_592517_+	CP001157.1_591822_592517_+	231.0	9.33	24245.1	-13.7
CP001157.1_2397136_2397831_-	CP001157.1_2397136_2397831_-	231.0	9.59	25291.22	-41.0
CP001157.1_1317174_1317866_-	CP001157.1_1317174_1317866_-	230.0	9.12	26579.46	-93.9
CP001157.1_554872_555564_+	CP001157.1_554872_555564_+	230.0	5.37	26029.69	-60.9
CP001157.1_584387_585079_+	CP001157.1_584387_585079_+	230.0	9.69	25743.79	-34.1
CP001157.1_583549_584241_+	CP001157.1_583549_584241_+	230.0	10.06	24672.43	142.8
CP001157.1_853443_854135_-	CP001157.1_853443_854135_-	230.0	4.9	25874.56	-22.6
CP001157.1_4326175_4326867_-	CP001157.1_4326175_4326867_-	230.0	5.21	24284.19	67.0
CP001157.1_4219543_4220235_-	CP001157.1_4219543_4220235_-	230.0	10.12	26304.07	-123.2
CP001157.1_2646481_2647173_-	CP001157.1_2646481_2647173_-	230.0	8.27	24669.95	84.1
CP001157.1_2736217_2736909_-	CP001157.1_2736217_2736909_-	230.0	5.49	24666.94	-22.8
CP001157.1_1343293_1343985_+	CP001157.1_1343293_1343985_+	230.0	9.72	25664.66	-26.1
CP001157.1_555577_556266_+	CP001157.1_555577_556266_+	229.0	5.94	26208.86	-87.2
CP001157.1_4387449_4388138_+	CP001157.1_4387449_4388138_+	229.0	5.87	25428.43	-111.8
CP001157.1_3976343_3977032_-	CP001157.1_3976343_3977032_-	229.0	10.01	25208.81	-35.8
CP001157.1_455656_456345_-	CP001157.1_455656_456345_-	229.0	9.15	24617.19	129.1
CP001157.1_2797905_2798594_-	CP001157.1_2797905_2798594_-	229.0	5.94	24069.97	45.4
CP001157.1_3801459_3802148_-	CP001157.1_3801459_3802148_-	229.0	5.78	24781.32	-64.9
CP001157.1_3741090_3741779_-	CP001157.1_3741090_3741779_-	229.0	5.24	25730.55	-10.9
CP001157.1_4425560_4426249_-	CP001157.1_4425560_4426249_-	229.0	8.9	25490.39	-38.6
CP001157.1_1782086_1782775_+	CP001157.1_1782086_1782775_+	229.0	9.93	26547.5	-112.5
CP001157.1_2450776_2451465_+	CP001157.1_2450776_2451465_+	229.0	6.34	25295.11	-38.2
CP001157.1_127361_128050_-	CP001157.1_127361_128050_-	229.0	8.27	24549.4	227.4
CP001157.1_1338911_1339600_+	CP001157.1_1338911_1339600_+	229.0	6.24	25276.83	-35.8
CP001157.1_4912850_4913539_+	CP001157.1_4912850_4913539_+	229.0	5.56	25755.56	-73.0
CP001157.1_231731_232420_-	CP001157.1_231731_232420_-	229.0	7.18	24097.78	38.9
CP001157.1_1301745_1302431_+	CP001157.1_1301745_1302431_+	228.0	6.69	25563.36	-30.4
CP001157.1_5360067_5360752_-	CP001157.1_5360067_5360752_-	228.0	9.84	26091.14	-135.3
CP001157.1_610236_610922_+	CP001157.1_610236_610922_+	228.0	9.87	25770.96	-102.4
CP001157.1_2444692_2445377_+	CP001157.1_2444692_2445377_+	228.0	8.71	24960.73	6.5
CP001157.1_4828484_4829170_-	CP001157.1_4828484_4829170_-	228.0	9.88	24274.02	-119.9
CP001157.1_1840708_1841394_+	CP001157.1_1840708_1841394_+	228.0	6.65	25370.15	-8.7
CP001157.1_1146952_1147638_+	CP001157.1_1146952_1147638_+	228.0	6.72	24300.74	19.7
CP001157.1_2629671_2630357_-	CP001157.1_2629671_2630357_-	228.0	5.7	24842.36	-19.8
CP001157.1_2541987_2542673_+	CP001157.1_2541987_2542673_+	228.0	5.35	24994.82	-6.3
CP001157.1_4226186_4226872_+	CP001157.1_4226186_4226872_+	228.0	8.45	25575.16	27.1
CP001157.1_472172_472855_+	CP001157.1_472172_472855_+	227.0	8.55	24375.36	94.6
CP001157.1_64166_64849_+	CP001157.1_64166_64849_+	227.0	7.63	25135.16	8.0
CP001157.1_2382578_2383261_+	CP001157.1_2382578_2383261_+	227.0	5.02	24639.91	-4.9
CP001157.1_1452190_1452873_+	CP001157.1_1452190_1452873_+	227.0	6.45	24755.59	-7.9
CP001157.1_3233631_3234314_+	CP001157.1_3233631_3234314_+	227.0	5.02	24540.97	-9.5
CP001157.1_2416014_2416697_-	CP001157.1_2416014_2416697_-	227.0	5.46	25239.24	-159.7
CP001157.1_2746253_2746936_+	CP001157.1_2746253_2746936_+	227.0	6.17	24654.93	-16.0
CP001157.1_1268070_1268753_+	CP001157.1_1268070_1268753_+	227.0	9.22	24085.13	52.6
CP001157.1_80924_81607_-	CP001157.1_80924_81607_-	227.0	7.4	25138.99	-45.4
CP001157.1_3722760_3723440_-	CP001157.1_3722760_3723440_-	226.0	5.68	25184.89	-3.4
CP001157.1_2874640_2875320_-	CP001157.1_2874640_2875320_-	226.0	4.37	24992.24	-88.9
CP001157.1_2303491_2304171_-	CP001157.1_2303491_2304171_-	226.0	5.49	24322.66	-8.1
CP001157.1_787646_788326_+	CP001157.1_787646_788326_+	226.0	8.59	23756.67	247.7
CP001157.1_1763208_1763888_-	CP001157.1_1763208_1763888_-	226.0	9.59	25942.56	-110.6
CP001157.1_2402359_2403039_+	CP001157.1_2402359_2403039_+	226.0	8.99	24498.82	-30.4
CP001157.1_631022_631702_-	CP001157.1_631022_631702_-	226.0	5.17	24505.13	21.9
CP001157.1_574931_575611_+	CP001157.1_574931_575611_+	226.0	5.78	24677.11	-43.1
CP001157.1_2910827_2911507_+	CP001157.1_2910827_2911507_+	226.0	6.65	25700.36	-39.0
CP001157.1_1206441_1207121_-	CP001157.1_1206441_1207121_-	226.0	6.06	25677.88	-95.4
CP001157.1_1199649_1200329_+	CP001157.1_1199649_1200329_+	226.0	7.09	24831.34	-21.8
CP001157.1_1748927_1749607_+	CP001157.1_1748927_1749607_+	226.0	7.28	24157.8	4.9
CP001157.1_5134619_5135299_-	CP001157.1_5134619_5135299_-	226.0	8.05	24301.8	181.3
CP001157.1_4893365_4894045_+	CP001157.1_4893365_4894045_+	226.0	5.44	24662.23	3.2
CP001157.1_3449064_3449741_+	CP001157.1_3449064_3449741_+	225.0	8.93	25200.41	-113.8
CP001157.1_3977932_3978609_-	CP001157.1_3977932_3978609_-	225.0	6.06	23983.66	38.1
CP001157.1_4855712_4856389_+	CP001157.1_4855712_4856389_+	225.0	6.08	24662.95	-101.6
CP001157.1_506364_507041_-	CP001157.1_506364_507041_-	225.0	8.74	24733.4	-51.0
CP001157.1_1370159_1370836_-	CP001157.1_1370159_1370836_-	225.0	5.22	24625.82	-23.5
CP001157.1_977838_978515_+	CP001157.1_977838_978515_+	225.0	4.97	23496.74	19.4
CP001157.1_5045049_5045726_-	CP001157.1_5045049_5045726_-	225.0	4.84	25313.93	-37.6
CP001157.1_3974769_3975446_+	CP001157.1_3974769_3975446_+	225.0	6.85	23423.81	-0.9
CP001157.1_1533185_1533862_-	CP001157.1_1533185_1533862_-	225.0	5.32	24635.34	-32.0
CP001157.1_5163716_5164390_-	CP001157.1_5163716_5164390_-	224.0	5.75	24301.01	-24.8
CP001157.1_587150_587824_+	CP001157.1_587150_587824_+	224.0	5.87	24297.81	33.7
CP001157.1_3915757_3916431_-	CP001157.1_3915757_3916431_-	224.0	5.96	24052.7	17.5
CP001157.1_2215359_2216033_+	CP001157.1_2215359_2216033_+	224.0	5.75	24052.51	20.8
CP001157.1_4796698_4797372_+	CP001157.1_4796698_4797372_+	224.0	6.08	25218.65	-80.2
CP001157.1_2931071_2931745_+	CP001157.1_2931071_2931745_+	224.0	5.36	25478.22	-63.1
CP001157.1_1738917_1739591_+	CP001157.1_1738917_1739591_+	224.0	5.89	25113.61	-43.9
