Sample	seq_name	length	PI	MW	Hydro
strain_GIC31_complete_genome_327828_328412_+	strain_GIC31_complete_genome_327828_328412_+	194.0	9.46	22112.27	-82.6
strain_GIC31_complete_genome_981707_982291_+	strain_GIC31_complete_genome_981707_982291_+	194.0	5.88	22241.4	-78.6
strain_GIC31_complete_genome_1161427_1162011_+	strain_GIC31_complete_genome_1161427_1162011_+	194.0	11.58	22329.74	102.7
strain_GIC31_complete_genome_2528348_2528932_-	strain_GIC31_complete_genome_2528348_2528932_-	194.0	5.96	21839.96	-51.6
strain_GIC31_complete_genome_269955_270539_-	strain_GIC31_complete_genome_269955_270539_-	194.0	5.09	21627.73	12.1
strain_GIC31_complete_genome_1871243_1871824_+	strain_GIC31_complete_genome_1871243_1871824_+	193.0	5.04	22320.19	-123.8
strain_GIC31_complete_genome_1652375_1652956_-	strain_GIC31_complete_genome_1652375_1652956_-	193.0	4.61	22213.04	-49.8
strain_GIC31_complete_genome_2645279_2645860_-	strain_GIC31_complete_genome_2645279_2645860_-	193.0	5.02	21475.63	-11.4
strain_GIC31_complete_genome_421310_421891_-	strain_GIC31_complete_genome_421310_421891_-	193.0	4.11	20874.9	-96.0
strain_GIC31_complete_genome_1084712_1085293_-	strain_GIC31_complete_genome_1084712_1085293_-	193.0	5.65	22528.45	-80.5
strain_GIC31_complete_genome_2106185_2106766_-	strain_GIC31_complete_genome_2106185_2106766_-	193.0	5.41	21701.48	100.4
strain_GIC31_complete_genome_1753240_1753821_-	strain_GIC31_complete_genome_1753240_1753821_-	193.0	4.61	21017.86	0.8
strain_GIC31_complete_genome_1198761_1199342_+	strain_GIC31_complete_genome_1198761_1199342_+	193.0	4.75	21755.06	-41.2
strain_GIC31_complete_genome_2350659_2351237_-	strain_GIC31_complete_genome_2350659_2351237_-	192.0	4.88	22166.35	-55.7
strain_GIC31_complete_genome_1152650_1153228_+	strain_GIC31_complete_genome_1152650_1153228_+	192.0	5.36	21161.68	-1.3
strain_GIC31_complete_genome_1210277_1210855_+	strain_GIC31_complete_genome_1210277_1210855_+	192.0	5.92	21181.34	186.6
strain_GIC31_complete_genome_2018853_2019431_-	strain_GIC31_complete_genome_2018853_2019431_-	192.0	6.81	21706.04	-34.5
strain_GIC31_complete_genome_2892623_2893201_-	strain_GIC31_complete_genome_2892623_2893201_-	192.0	4.3	21418.21	-14.5
strain_GIC31_complete_genome_874665_875243_-	strain_GIC31_complete_genome_874665_875243_-	192.0	5.45	21891.83	-57.5
strain_GIC31_complete_genome_1280783_1281358_+	strain_GIC31_complete_genome_1280783_1281358_+	191.0	8.7	21463.96	-7.7
strain_GIC31_complete_genome_1600113_1600688_-	strain_GIC31_complete_genome_1600113_1600688_-	191.0	8.26	22055.76	-51.9
strain_GIC31_complete_genome_930017_930592_+	strain_GIC31_complete_genome_930017_930592_+	191.0	5.45	22330.4	-79.7
strain_GIC31_complete_genome_588902_589477_+	strain_GIC31_complete_genome_588902_589477_+	191.0	5.33	22159.31	-46.6
strain_GIC31_complete_genome_1383882_1384457_-	strain_GIC31_complete_genome_1383882_1384457_-	191.0	5.42	22002.2	-46.6
strain_GIC31_complete_genome_1586782_1587357_-	strain_GIC31_complete_genome_1586782_1587357_-	191.0	6.12	21187.01	-42.2
strain_GIC31_complete_genome_733009_733584_+	strain_GIC31_complete_genome_733009_733584_+	191.0	9.3	21525.04	-36.4
strain_GIC31_complete_genome_737178_737753_+	strain_GIC31_complete_genome_737178_737753_+	191.0	5.13	21145.86	-97.5
strain_GIC31_complete_genome_109014_109589_+	strain_GIC31_complete_genome_109014_109589_+	191.0	5.72	22341.47	-102.3
strain_GIC31_complete_genome_1037182_1037754_+	strain_GIC31_complete_genome_1037182_1037754_+	190.0	4.43	21581.96	-131.5
strain_GIC31_complete_genome_1697382_1697954_-	strain_GIC31_complete_genome_1697382_1697954_-	190.0	4.66	20095.0	51.1
strain_GIC31_complete_genome_1639194_1639766_-	strain_GIC31_complete_genome_1639194_1639766_-	190.0	5.82	21753.02	-23.1
strain_GIC31_complete_genome_1753827_1754399_-	strain_GIC31_complete_genome_1753827_1754399_-	190.0	9.66	20584.72	173.3
strain_GIC31_complete_genome_2342436_2343005_-	strain_GIC31_complete_genome_2342436_2343005_-	189.0	4.58	20840.5	-33.7
strain_GIC31_complete_genome_2472258_2472827_-	strain_GIC31_complete_genome_2472258_2472827_-	189.0	8.77	21955.67	0.1
strain_GIC31_complete_genome_1023744_1024313_+	strain_GIC31_complete_genome_1023744_1024313_+	189.0	4.66	20285.32	3.7
strain_GIC31_complete_genome_1746358_1746927_-	strain_GIC31_complete_genome_1746358_1746927_-	189.0	5.88	21741.86	-72.0
strain_GIC31_complete_genome_117593_118162_+	strain_GIC31_complete_genome_117593_118162_+	189.0	6.36	20212.1	224.1
strain_GIC31_complete_genome_2813888_2814457_+	strain_GIC31_complete_genome_2813888_2814457_+	189.0	11.97	22165.13	-48.8
strain_GIC31_complete_genome_1531614_1532183_+	strain_GIC31_complete_genome_1531614_1532183_+	189.0	5.28	21374.48	-18.9
strain_GIC31_complete_genome_2535013_2535579_-	strain_GIC31_complete_genome_2535013_2535579_-	188.0	4.55	21550.33	-28.3
strain_GIC31_complete_genome_2255669_2256235_+	strain_GIC31_complete_genome_2255669_2256235_+	188.0	4.72	21729.48	-36.1
strain_GIC31_complete_genome_1827386_1827952_+	strain_GIC31_complete_genome_1827386_1827952_+	188.0	5.93	21172.82	-72.2
strain_GIC31_complete_genome_1808878_1809444_-	strain_GIC31_complete_genome_1808878_1809444_-	188.0	5.65	20801.63	-50.4
strain_GIC31_complete_genome_1125011_1125577_+	strain_GIC31_complete_genome_1125011_1125577_+	188.0	5.21	20934.82	-61.4
strain_GIC31_complete_genome_1285497_1286063_-	strain_GIC31_complete_genome_1285497_1286063_-	188.0	5.79	21327.47	-37.9
strain_GIC31_complete_genome_2181614_2182177_+	strain_GIC31_complete_genome_2181614_2182177_+	187.0	5.22	21516.42	-85.3
strain_GIC31_complete_genome_1076444_1077007_+	strain_GIC31_complete_genome_1076444_1077007_+	187.0	4.75	21482.26	-43.3
strain_GIC31_complete_genome_179275_179838_+	strain_GIC31_complete_genome_179275_179838_+	187.0	5.58	20158.01	-1.8
strain_GIC31_complete_genome_141808_142371_+	strain_GIC31_complete_genome_141808_142371_+	187.0	5.22	20329.91	-28.6
strain_GIC31_complete_genome_2797768_2798331_+	strain_GIC31_complete_genome_2797768_2798331_+	187.0	4.63	20720.26	-47.0
strain_GIC31_complete_genome_1713046_1713606_-	strain_GIC31_complete_genome_1713046_1713606_-	186.0	4.8	20455.39	-44.7
strain_GIC31_complete_genome_1386729_1387289_+	strain_GIC31_complete_genome_1386729_1387289_+	186.0	9.65	21330.6	147.5
strain_GIC31_complete_genome_580013_580573_+	strain_GIC31_complete_genome_580013_580573_+	186.0	5.16	21619.49	-63.1
strain_GIC31_complete_genome_118294_118854_+	strain_GIC31_complete_genome_118294_118854_+	186.0	4.05	20067.69	-113.2
strain_GIC31_complete_genome_1604972_1605532_-	strain_GIC31_complete_genome_1604972_1605532_-	186.0	8.97	21312.73	-56.5
strain_GIC31_complete_genome_203745_204305_-	strain_GIC31_complete_genome_203745_204305_-	186.0	5.8	21815.07	-100.1
strain_GIC31_complete_genome_761953_762513_+	strain_GIC31_complete_genome_761953_762513_+	186.0	5.08	21562.58	-112.2
strain_GIC31_complete_genome_79866_80426_+	strain_GIC31_complete_genome_79866_80426_+	186.0	5.61	21466.55	-65.8
strain_GIC31_complete_genome_63927_64487_+	strain_GIC31_complete_genome_63927_64487_+	186.0	4.89	21387.34	-100.9
strain_GIC31_complete_genome_1580230_1580790_-	strain_GIC31_complete_genome_1580230_1580790_-	186.0	5.04	20370.42	5.2
strain_GIC31_complete_genome_1498766_1499323_-	strain_GIC31_complete_genome_1498766_1499323_-	185.0	4.81	21549.02	-107.6
strain_GIC31_complete_genome_458297_458854_+	strain_GIC31_complete_genome_458297_458854_+	185.0	5.77	20112.02	-2.4
strain_GIC31_complete_genome_18139_18696_+	strain_GIC31_complete_genome_18139_18696_+	185.0	8.83	20920.41	-51.9
strain_GIC31_complete_genome_1277711_1278268_-	strain_GIC31_complete_genome_1277711_1278268_-	185.0	5.69	21377.0	-84.8
strain_GIC31_complete_genome_909738_910295_+	strain_GIC31_complete_genome_909738_910295_+	185.0	6.81	20960.8	-83.5
strain_GIC31_complete_genome_496606_497163_+	strain_GIC31_complete_genome_496606_497163_+	185.0	6.02	20362.45	-22.0
strain_GIC31_complete_genome_2349382_2349939_-	strain_GIC31_complete_genome_2349382_2349939_-	185.0	6.16	21706.68	-122.5
strain_GIC31_complete_genome_2683524_2684081_+	strain_GIC31_complete_genome_2683524_2684081_+	185.0	5.05	20892.81	-47.0
strain_GIC31_complete_genome_1082250_1082807_+	strain_GIC31_complete_genome_1082250_1082807_+	185.0	6.16	19812.93	233.9
strain_GIC31_complete_genome_1287675_1288229_-	strain_GIC31_complete_genome_1287675_1288229_-	184.0	4.97	21108.52	-111.4
strain_GIC31_complete_genome_2331232_2331786_-	strain_GIC31_complete_genome_2331232_2331786_-	184.0	4.46	20231.91	-24.9
strain_GIC31_complete_genome_1316203_1316757_+	strain_GIC31_complete_genome_1316203_1316757_+	184.0	6.63	21421.28	96.9
strain_GIC31_complete_genome_2340939_2341493_+	strain_GIC31_complete_genome_2340939_2341493_+	184.0	9.72	21403.06	56.0
strain_GIC31_complete_genome_1325105_1325659_+	strain_GIC31_complete_genome_1325105_1325659_+	184.0	4.98	19954.67	-23.6
strain_GIC31_complete_genome_1576582_1577136_-	strain_GIC31_complete_genome_1576582_1577136_-	184.0	5.23	20093.96	-9.1
strain_GIC31_complete_genome_833516_834070_-	strain_GIC31_complete_genome_833516_834070_-	184.0	8.76	21091.73	26.5
strain_GIC31_complete_genome_2328397_2328951_-	strain_GIC31_complete_genome_2328397_2328951_-	184.0	8.55	21442.73	-62.4
strain_GIC31_complete_genome_1101729_1102283_+	strain_GIC31_complete_genome_1101729_1102283_+	184.0	4.95	20928.94	-27.1
strain_GIC31_complete_genome_2109882_2110433_-	strain_GIC31_complete_genome_2109882_2110433_-	183.0	4.86	21268.17	-77.0
strain_GIC31_complete_genome_2810861_2811412_+	strain_GIC31_complete_genome_2810861_2811412_+	183.0	4.61	20639.14	-39.1
strain_GIC31_complete_genome_185096_185647_+	strain_GIC31_complete_genome_185096_185647_+	183.0	4.99	21590.98	-141.8
strain_GIC31_complete_genome_1197314_1197865_+	strain_GIC31_complete_genome_1197314_1197865_+	183.0	4.7	20393.1	-32.3
strain_GIC31_complete_genome_2068135_2068686_-	strain_GIC31_complete_genome_2068135_2068686_-	183.0	9.24	20358.92	85.9
strain_GIC31_complete_genome_2270004_2270555_-	strain_GIC31_complete_genome_2270004_2270555_-	183.0	5.38	19904.11	24.6
strain_GIC31_complete_genome_1906477_1907025_+	strain_GIC31_complete_genome_1906477_1907025_+	182.0	4.37	20813.09	-112.4
strain_GIC31_complete_genome_1219599_1220147_-	strain_GIC31_complete_genome_1219599_1220147_-	182.0	6.05	20520.02	-101.2
strain_GIC31_complete_genome_2107552_2108100_+	strain_GIC31_complete_genome_2107552_2108100_+	182.0	6.22	21484.5	-112.2
strain_GIC31_complete_genome_344953_345501_+	strain_GIC31_complete_genome_344953_345501_+	182.0	5.7	21573.57	-98.6
strain_GIC31_complete_genome_1722212_1722760_-	strain_GIC31_complete_genome_1722212_1722760_-	182.0	5.46	19537.33	-5.2
strain_GIC31_complete_genome_2094446_2094994_+	strain_GIC31_complete_genome_2094446_2094994_+	182.0	4.83	20688.41	-47.9
strain_GIC31_complete_genome_1221568_1222116_+	strain_GIC31_complete_genome_1221568_1222116_+	182.0	4.89	21025.8	-64.6
strain_GIC31_complete_genome_290333_290881_-	strain_GIC31_complete_genome_290333_290881_-	182.0	4.6	20733.12	-89.6
strain_GIC31_complete_genome_1865177_1865725_-	strain_GIC31_complete_genome_1865177_1865725_-	182.0	5.03	20076.91	-25.7
strain_GIC31_complete_genome_2733066_2733614_-	strain_GIC31_complete_genome_2733066_2733614_-	182.0	6.24	21300.34	-82.9
strain_GIC31_complete_genome_697389_697934_+	strain_GIC31_complete_genome_697389_697934_+	181.0	7.98	20609.64	-55.3
strain_GIC31_complete_genome_148218_148763_+	strain_GIC31_complete_genome_148218_148763_+	181.0	4.41	20501.69	-64.6
strain_GIC31_complete_genome_2287505_2288050_-	strain_GIC31_complete_genome_2287505_2288050_-	181.0	6.07	20659.22	-89.6
strain_GIC31_complete_genome_2725077_2725622_+	strain_GIC31_complete_genome_2725077_2725622_+	181.0	4.3	18844.39	-87.8
strain_GIC31_complete_genome_874028_874573_+	strain_GIC31_complete_genome_874028_874573_+	181.0	5.55	20673.71	-11.8
strain_GIC31_complete_genome_1184469_1185014_+	strain_GIC31_complete_genome_1184469_1185014_+	181.0	5.88	21034.9	-84.4
strain_GIC31_complete_genome_1787038_1787583_-	strain_GIC31_complete_genome_1787038_1787583_-	181.0	4.61	21134.76	-104.6
strain_GIC31_complete_genome_2469834_2470379_-	strain_GIC31_complete_genome_2469834_2470379_-	181.0	4.76	20804.17	-83.4
strain_GIC31_complete_genome_2679731_2680276_-	strain_GIC31_complete_genome_2679731_2680276_-	181.0	6.3	20863.96	-77.7
strain_GIC31_complete_genome_2634381_2634926_+	strain_GIC31_complete_genome_2634381_2634926_+	181.0	5.22	21006.19	-81.4
strain_GIC31_complete_genome_2233568_2234110_-	strain_GIC31_complete_genome_2233568_2234110_-	180.0	5.77	21736.56	-128.3
strain_GIC31_complete_genome_1987288_1987830_-	strain_GIC31_complete_genome_1987288_1987830_-	180.0	4.51	19821.62	36.7
strain_GIC31_complete_genome_2823055_2823597_-	strain_GIC31_complete_genome_2823055_2823597_-	180.0	4.53	20694.2	-69.6
strain_GIC31_complete_genome_1294697_1295239_+	strain_GIC31_complete_genome_1294697_1295239_+	180.0	9.18	19018.7	195.6
strain_GIC31_complete_genome_1733150_1733692_-	strain_GIC31_complete_genome_1733150_1733692_-	180.0	4.32	20416.2	-4.4
strain_GIC31_complete_genome_159880_160422_+	strain_GIC31_complete_genome_159880_160422_+	180.0	8.27	20414.44	-54.5
strain_GIC31_complete_genome_2867599_2868141_-	strain_GIC31_complete_genome_2867599_2868141_-	180.0	10.12	20437.93	220.5
strain_GIC31_complete_genome_1692460_1693002_-	strain_GIC31_complete_genome_1692460_1693002_-	180.0	5.45	20084.81	-110.1
strain_GIC31_complete_genome_152734_153276_-	strain_GIC31_complete_genome_152734_153276_-	180.0	4.18	20522.05	-187.3
strain_GIC31_complete_genome_1359919_1360461_-	strain_GIC31_complete_genome_1359919_1360461_-	180.0	4.58	20464.11	-33.5
strain_GIC31_complete_genome_2137672_2138211_+	strain_GIC31_complete_genome_2137672_2138211_+	179.0	9.17	20928.06	-71.2
strain_GIC31_complete_genome_595975_596514_+	strain_GIC31_complete_genome_595975_596514_+	179.0	4.74	20469.87	-99.6
strain_GIC31_complete_genome_86712_87251_+	strain_GIC31_complete_genome_86712_87251_+	179.0	9.21	20069.49	-38.0
strain_GIC31_complete_genome_1431371_1431910_-	strain_GIC31_complete_genome_1431371_1431910_-	179.0	10.0	20877.08	-113.8
strain_GIC31_complete_genome_88005_88544_+	strain_GIC31_complete_genome_88005_88544_+	179.0	9.37	19438.15	-86.6
strain_GIC31_complete_genome_2244091_2244630_-	strain_GIC31_complete_genome_2244091_2244630_-	179.0	4.85	20807.34	-103.2
strain_GIC31_complete_genome_137990_138529_+	strain_GIC31_complete_genome_137990_138529_+	179.0	4.52	21273.76	-101.3
strain_GIC31_complete_genome_2504871_2505410_-	strain_GIC31_complete_genome_2504871_2505410_-	179.0	4.58	20905.28	-90.3
strain_GIC31_complete_genome_1843956_1844495_+	strain_GIC31_complete_genome_1843956_1844495_+	179.0	5.21	20287.15	-60.6
strain_GIC31_complete_genome_2103953_2104492_-	strain_GIC31_complete_genome_2103953_2104492_-	179.0	5.54	19273.87	-10.2
strain_GIC31_complete_genome_11510_12049_+	strain_GIC31_complete_genome_11510_12049_+	179.0	6.12	20345.22	-100.2
strain_GIC31_complete_genome_30771_31307_+	strain_GIC31_complete_genome_30771_31307_+	178.0	4.81	19897.93	-20.5
strain_GIC31_complete_genome_25979_26515_+	strain_GIC31_complete_genome_25979_26515_+	178.0	10.19	18719.12	-142.4
strain_GIC31_complete_genome_2063133_2063669_-	strain_GIC31_complete_genome_2063133_2063669_-	178.0	4.93	20226.15	181.7
strain_GIC31_complete_genome_1999542_2000078_-	strain_GIC31_complete_genome_1999542_2000078_-	178.0	4.69	18973.22	-43.3
strain_GIC31_complete_genome_2566047_2566580_+	strain_GIC31_complete_genome_2566047_2566580_+	177.0	4.86	19644.04	-11.6
strain_GIC31_complete_genome_1781863_1782396_-	strain_GIC31_complete_genome_1781863_1782396_-	177.0	6.16	19820.73	-54.5
strain_GIC31_complete_genome_268794_269327_-	strain_GIC31_complete_genome_268794_269327_-	177.0	4.49	20607.76	-92.3
strain_GIC31_complete_genome_2822511_2823044_-	strain_GIC31_complete_genome_2822511_2823044_-	177.0	4.84	19933.97	-70.6
strain_GIC31_complete_genome_1881221_1881754_+	strain_GIC31_complete_genome_1881221_1881754_+	177.0	6.47	20340.26	-75.3
strain_GIC31_complete_genome_315964_316497_+	strain_GIC31_complete_genome_315964_316497_+	177.0	9.81	18874.59	178.6
strain_GIC31_complete_genome_2109335_2109868_-	strain_GIC31_complete_genome_2109335_2109868_-	177.0	4.86	19686.59	12.2
strain_GIC31_complete_genome_2587542_2588075_+	strain_GIC31_complete_genome_2587542_2588075_+	177.0	8.01	20676.87	-70.4
strain_GIC31_complete_genome_2236744_2237277_-	strain_GIC31_complete_genome_2236744_2237277_-	177.0	4.83	19767.7	-116.7
strain_GIC31_complete_genome_366393_366926_+	strain_GIC31_complete_genome_366393_366926_+	177.0	7.28	19112.27	23.5
strain_GIC31_complete_genome_1630772_1631305_-	strain_GIC31_complete_genome_1630772_1631305_-	177.0	7.12	20910.02	-70.1
strain_GIC31_complete_genome_405158_405688_-	strain_GIC31_complete_genome_405158_405688_-	176.0	6.47	20028.71	71.9
strain_GIC31_complete_genome_686238_686768_+	strain_GIC31_complete_genome_686238_686768_+	176.0	3.87	19338.45	-31.9
strain_GIC31_complete_genome_1185925_1186455_+	strain_GIC31_complete_genome_1185925_1186455_+	176.0	4.6	19825.44	-32.0
strain_GIC31_complete_genome_793316_793846_+	strain_GIC31_complete_genome_793316_793846_+	176.0	9.36	19855.77	64.4
strain_GIC31_complete_genome_269341_269871_-	strain_GIC31_complete_genome_269341_269871_-	176.0	5.69	19272.78	-3.6
strain_GIC31_complete_genome_1007528_1008058_+	strain_GIC31_complete_genome_1007528_1008058_+	176.0	9.31	20106.34	-100.4
strain_GIC31_complete_genome_409862_410392_-	strain_GIC31_complete_genome_409862_410392_-	176.0	5.63	19923.47	-49.6
strain_GIC31_complete_genome_386491_387018_+	strain_GIC31_complete_genome_386491_387018_+	175.0	5.46	19541.44	-54.5
strain_GIC31_complete_genome_588265_588792_-	strain_GIC31_complete_genome_588265_588792_-	175.0	6.25	19657.25	-63.3
strain_GIC31_complete_genome_1121401_1121928_+	strain_GIC31_complete_genome_1121401_1121928_+	175.0	4.65	19486.41	-2.3
strain_GIC31_complete_genome_2625032_2625559_+	strain_GIC31_complete_genome_2625032_2625559_+	175.0	5.3	19882.42	-74.5
strain_GIC31_complete_genome_1805593_1806120_-	strain_GIC31_complete_genome_1805593_1806120_-	175.0	4.28	19971.35	-86.2
strain_GIC31_complete_genome_2375205_2375732_+	strain_GIC31_complete_genome_2375205_2375732_+	175.0	6.02	19036.96	-6.4
strain_GIC31_complete_genome_1534592_1535116_-	strain_GIC31_complete_genome_1534592_1535116_-	174.0	5.11	19525.22	-42.7
strain_GIC31_complete_genome_2494465_2494989_+	strain_GIC31_complete_genome_2494465_2494989_+	174.0	4.89	19842.96	37.0
strain_GIC31_complete_genome_2456230_2456754_-	strain_GIC31_complete_genome_2456230_2456754_-	174.0	4.58	19989.54	-68.6
strain_GIC31_complete_genome_237102_237626_-	strain_GIC31_complete_genome_237102_237626_-	174.0	9.82	19719.9	181.5
strain_GIC31_complete_genome_1864593_1865117_-	strain_GIC31_complete_genome_1864593_1865117_-	174.0	9.53	19009.71	167.7
strain_GIC31_complete_genome_2622277_2622801_+	strain_GIC31_complete_genome_2622277_2622801_+	174.0	5.11	19753.43	-36.9
strain_GIC31_complete_genome_2079850_2080374_-	strain_GIC31_complete_genome_2079850_2080374_-	174.0	5.16	20152.96	-91.6
strain_GIC31_complete_genome_153431_153955_+	strain_GIC31_complete_genome_153431_153955_+	174.0	5.21	20344.02	-89.8
strain_GIC31_complete_genome_2805100_2805624_+	strain_GIC31_complete_genome_2805100_2805624_+	174.0	5.28	19740.54	-48.3
strain_GIC31_complete_genome_475849_476370_-	strain_GIC31_complete_genome_475849_476370_-	173.0	4.83	20540.05	-102.0
strain_GIC31_complete_genome_1509262_1509783_-	strain_GIC31_complete_genome_1509262_1509783_-	173.0	6.07	19733.43	-51.8
strain_GIC31_complete_genome_915688_916209_-	strain_GIC31_complete_genome_915688_916209_-	173.0	4.71	18696.04	11.6
