Sample	seq_name	length	PI	MW	Hydro
CP001157.1_866 # 900187 # 901212 # 1 # ID=1_866;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.667	CP001157.1_866	341.0	9.66	38972.64	-159.3
CP001157.1_4668 # 5111794 # 5112819 # -1 # ID=1_4668;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.708	CP001157.1_4668	341.0	5.19	36172.41	23.9
CP001157.1_887 # 930871 # 931896 # 1 # ID=1_887;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.630	CP001157.1_887	341.0	10.1	37851.89	-53.9
CP001157.1_18 # 20470 # 21495 # 1 # ID=1_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.693	CP001157.1_18	341.0	8.48	37166.52	-50.8
CP001157.1_1700 # 1820638 # 1821663 # 1 # ID=1_1700;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.638	CP001157.1_1700	341.0	10.32	38093.41	-43.6
CP001157.1_3116 # 3459448 # 3460470 # -1 # ID=1_3116;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.685	CP001157.1_3116	340.0	5.74	37016.65	9.4
CP001157.1_3884 # 4240593 # 4241615 # -1 # ID=1_3884;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.679	CP001157.1_3884	340.0	5.55	36878.82	-13.6
CP001157.1_1557 # 1672985 # 1674007 # -1 # ID=1_1557;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.669	CP001157.1_1557	340.0	8.83	37543.03	-34.0
CP001157.1_2675 # 2997299 # 2998321 # -1 # ID=1_2675;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.686	CP001157.1_2675	340.0	6.61	36014.88	95.8
CP001157.1_3089 # 3427258 # 3428280 # 1 # ID=1_3089;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.588	CP001157.1_3089	340.0	4.13	36220.14	-122.9
CP001157.1_7 # 7876 # 8898 # -1 # ID=1_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.651	CP001157.1_7	340.0	4.72	38784.75	-121.7
CP001157.1_3498 # 3839609 # 3840631 # 1 # ID=1_3498;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.639	CP001157.1_3498	340.0	8.43	37481.79	-104.2
CP001157.1_4707 # 5154122 # 5155144 # 1 # ID=1_4707;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.741	CP001157.1_4707	340.0	11.75	37667.36	-123.6
CP001157.1_2481 # 2755977 # 2756999 # 1 # ID=1_2481;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.676	CP001157.1_2481	340.0	7.66	37109.33	-46.9
CP001157.1_2417 # 2675301 # 2676323 # -1 # ID=1_2417;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.660	CP001157.1_2417	340.0	7.7	38272.66	-80.0
CP001157.1_4656 # 5098472 # 5099494 # -1 # ID=1_4656;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.667	CP001157.1_4656	340.0	9.78	35374.18	311.1
CP001157.1_2376 # 2626125 # 2627147 # -1 # ID=1_2376;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.671	CP001157.1_2376	340.0	5.97	38876.18	-341.7
CP001157.1_4102 # 4497535 # 4498557 # 1 # ID=1_4102;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.702	CP001157.1_4102	340.0	8.52	39531.16	-175.8
CP001157.1_4322 # 4747221 # 4748243 # -1 # ID=1_4322;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.708	CP001157.1_4322	340.0	5.33	38247.96	-21.9
CP001157.1_452 # 458257 # 459276 # 1 # ID=1_452;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.694	CP001157.1_452	339.0	6.08	38162.71	1.9
CP001157.1_112 # 119487 # 120506 # -1 # ID=1_112;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.731	CP001157.1_112	339.0	5.79	35655.83	38.4
CP001157.1_58 # 63054 # 64073 # -1 # ID=1_58;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.714	CP001157.1_58	339.0	7.51	37377.53	-98.9
CP001157.1_2434 # 2696557 # 2697576 # 1 # ID=1_2434;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.712	CP001157.1_2434	339.0	6.68	36793.98	-48.1
CP001157.1_2850 # 3194107 # 3195126 # -1 # ID=1_2850;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.656	CP001157.1_2850	339.0	6.72	37226.39	-79.3
CP001157.1_3851 # 4207051 # 4208070 # 1 # ID=1_3851;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.680	CP001157.1_3851	339.0	5.27	36526.23	40.3
CP001157.1_1386 # 1489125 # 1490144 # 1 # ID=1_1386;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.684	CP001157.1_1386	339.0	5.46	36734.64	-7.1
CP001157.1_979 # 1023700 # 1024719 # 1 # ID=1_979;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.713	CP001157.1_979	339.0	6.16	35655.68	27.4
CP001157.1_2733 # 3066533 # 3067552 # 1 # ID=1_2733;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.660	CP001157.1_2733	339.0	9.08	38111.85	141.7
CP001157.1_1355 # 1460616 # 1461635 # 1 # ID=1_1355;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.677	CP001157.1_1355	339.0	6.03	37500.93	-45.8
CP001157.1_666 # 684650 # 685669 # 1 # ID=1_666;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.660	CP001157.1_666	339.0	6.66	37384.8	-43.7
CP001157.1_1747 # 1878104 # 1879123 # -1 # ID=1_1747;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.672	CP001157.1_1747	339.0	6.53	38137.52	-119.0
CP001157.1_1896 # 2037568 # 2038584 # 1 # ID=1_1896;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609	CP001157.1_1896	338.0	5.89	37738.12	-68.7
CP001157.1_4638 # 5078848 # 5079864 # 1 # ID=1_4638;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.676	CP001157.1_4638	338.0	5.36	36482.74	34.8
CP001157.1_1976 # 2134328 # 2135344 # 1 # ID=1_1976;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.704	CP001157.1_1976	338.0	6.99	37434.3	-135.6
CP001157.1_1509 # 1618795 # 1619811 # -1 # ID=1_1509;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.676	CP001157.1_1509	338.0	9.69	39091.96	-133.9
CP001157.1_2258 # 2438878 # 2439894 # -1 # ID=1_2258;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.681	CP001157.1_2258	338.0	6.27	36311.49	199.4
CP001157.1_2787 # 3130620 # 3131636 # 1 # ID=1_2787;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.645	CP001157.1_2787	338.0	9.82	37863.56	-126.5
CP001157.1_4122 # 4518596 # 4519612 # -1 # ID=1_4122;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.644	CP001157.1_4122	338.0	9.82	37879.6	-121.1
CP001157.1_3191 # 3544273 # 3545289 # 1 # ID=1_3191;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.656	CP001157.1_3191	338.0	5.41	36706.3	-53.5
CP001157.1_3100 # 3440073 # 3441089 # -1 # ID=1_3100;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.594	CP001157.1_3100	338.0	6.75	37917.33	-103.9
CP001157.1_3817 # 4171560 # 4172576 # -1 # ID=1_3817;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.704	CP001157.1_3817	338.0	6.47	37987.59	-58.2
CP001157.1_4232 # 4648318 # 4649334 # -1 # ID=1_4232;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.645	CP001157.1_4232	338.0	9.82	37878.53	-133.8
CP001157.1_1241 # 1322652 # 1323668 # -1 # ID=1_1241;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.645	CP001157.1_1241	338.0	9.82	37878.53	-133.8
CP001157.1_3273 # 3632844 # 3633860 # -1 # ID=1_3273;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.645	CP001157.1_3273	338.0	9.82	37878.53	-133.8
CP001157.1_3174 # 3524029 # 3525045 # -1 # ID=1_3174;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.675	CP001157.1_3174	338.0	5.33	36952.88	-1.6
CP001157.1_3128 # 3474493 # 3475509 # -1 # ID=1_3128;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.651	CP001157.1_3128	338.0	7.7	36713.4	28.9
CP001157.1_3920 # 4282351 # 4283367 # -1 # ID=1_3920;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.561	CP001157.1_3920	338.0	5.61	36634.76	-40.3
CP001157.1_4815 # 5314123 # 5315139 # -1 # ID=1_4815;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.732	CP001157.1_4815	338.0	4.94	35706.59	-57.3
CP001157.1_869 # 903013 # 904029 # 1 # ID=1_869;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.645	CP001157.1_869	338.0	9.82	37863.56	-126.5
CP001157.1_165 # 165742 # 166755 # -1 # ID=1_165;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.670	CP001157.1_165	337.0	11.54	38412.22	73.5
CP001157.1_1042 # 1096643 # 1097656 # -1 # ID=1_1042;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.660	CP001157.1_1042	337.0	5.64	37982.55	-185.3
CP001157.1_470 # 479669 # 480682 # -1 # ID=1_470;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.716	CP001157.1_470	337.0	7.78	37195.45	-66.2
CP001157.1_1084 # 1144779 # 1145792 # -1 # ID=1_1084;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.640	CP001157.1_1084	337.0	5.59	38635.46	-222.9
CP001157.1_4217 # 4631069 # 4632082 # -1 # ID=1_4217;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.652	CP001157.1_4217	337.0	5.47	37196.35	-77.6
CP001157.1_3012 # 3348376 # 3349386 # 1 # ID=1_3012;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619	CP001157.1_3012	336.0	7.28	37702.37	-70.8
CP001157.1_3149 # 3497646 # 3498656 # -1 # ID=1_3149;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.646	CP001157.1_3149	336.0	5.32	35651.0	63.6
CP001157.1_787 # 818474 # 819484 # 1 # ID=1_787;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.653	CP001157.1_787	336.0	4.93	36443.29	-32.0
CP001157.1_1085 # 1145900 # 1146910 # 1 # ID=1_1085;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.673	CP001157.1_1085	336.0	8.19	37029.55	-50.6
CP001157.1_1553 # 1669603 # 1670613 # -1 # ID=1_1553;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.697	CP001157.1_1553	336.0	5.86	35844.79	-7.4
CP001157.1_2777 # 3118988 # 3119998 # 1 # ID=1_2777;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.520	CP001157.1_2777	336.0	7.42	38538.93	-121.1
CP001157.1_1138 # 1217490 # 1218500 # -1 # ID=1_1138;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.690	CP001157.1_1138	336.0	8.93	36823.83	222.7
CP001157.1_4271 # 4696026 # 4697036 # 1 # ID=1_4271;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.732	CP001157.1_4271	336.0	8.43	37407.94	-60.4
CP001157.1_513 # 533836 # 534846 # -1 # ID=1_513;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.730	CP001157.1_513	336.0	5.93	36527.73	-12.5
CP001157.1_677 # 693353 # 694363 # -1 # ID=1_677;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.695	CP001157.1_677	336.0	8.36	37989.2	-157.8
CP001157.1_857 # 890926 # 891936 # 1 # ID=1_857;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.617	CP001157.1_857	336.0	5.36	37411.62	-68.0
CP001157.1_2538 # 2830799 # 2831809 # -1 # ID=1_2538;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.627	CP001157.1_2538	336.0	9.43	37973.48	-159.9
CP001157.1_1871 # 2009105 # 2010115 # -1 # ID=1_1871;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.708	CP001157.1_1871	336.0	10.83	36099.62	-16.7
CP001157.1_826 # 854763 # 855773 # -1 # ID=1_826;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.670	CP001157.1_826	336.0	6.87	38001.64	-107.5
CP001157.1_3468 # 3802157 # 3803164 # -1 # ID=1_3468;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.651	CP001157.1_3468	335.0	4.98	37284.95	-99.6
CP001157.1_2278 # 2463754 # 2464761 # -1 # ID=1_2278;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.619	CP001157.1_2278	335.0	10.13	38534.17	-195.4
CP001157.1_4607 # 5042872 # 5043879 # 1 # ID=1_4607;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.620	CP001157.1_4607	335.0	10.13	38534.17	-195.4
CP001157.1_1739 # 1865013 # 1866020 # -1 # ID=1_1739;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.737	CP001157.1_1739	335.0	9.91	36651.45	0.2
CP001157.1_2478 # 2753167 # 2754174 # 1 # ID=1_2478;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.620	CP001157.1_2478	335.0	10.13	38534.17	-195.4
CP001157.1_1006 # 1055269 # 1056276 # -1 # ID=1_1006;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.676	CP001157.1_1006	335.0	8.08	36881.03	279.2
CP001157.1_4433 # 4858497 # 4859504 # 1 # ID=1_4433;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.702	CP001157.1_4433	335.0	6.06	35960.01	-69.9
CP001157.1_1536 # 1648033 # 1649040 # 1 # ID=1_1536;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.620	CP001157.1_1536	335.0	10.13	38534.17	-195.4
CP001157.1_3360 # 3709254 # 3710261 # -1 # ID=1_3360;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.619	CP001157.1_3360	335.0	10.13	38534.17	-195.4
CP001157.1_2902 # 3249540 # 3250547 # 1 # ID=1_2902;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.690	CP001157.1_2902	335.0	6.0	35586.56	10.4
CP001157.1_2284 # 2468747 # 2469754 # 1 # ID=1_2284;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.621	CP001157.1_2284	335.0	10.03	38531.29	-185.7
CP001157.1_1056 # 1112045 # 1113052 # -1 # ID=1_1056;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.717	CP001157.1_1056	335.0	10.15	37199.67	-126.6
CP001157.1_648 # 666079 # 667086 # 1 # ID=1_648;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.670	CP001157.1_648	335.0	5.91	36538.7	46.7
CP001157.1_361 # 368858 # 369865 # 1 # ID=1_361;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.698	CP001157.1_361	335.0	9.11	37608.63	-132.8
CP001157.1_4026 # 4407507 # 4408514 # -1 # ID=1_4026;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.690	CP001157.1_4026	335.0	7.8	36199.49	-6.1
CP001157.1_226 # 230727 # 231734 # -1 # ID=1_226;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.714	CP001157.1_226	335.0	5.13	36064.54	20.1
CP001157.1_4448 # 4872476 # 4873483 # -1 # ID=1_4448;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.693	CP001157.1_4448	335.0	5.04	36450.45	99.7
CP001157.1_374 # 384240 # 385244 # -1 # ID=1_374;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.701	CP001157.1_374	334.0	6.77	36554.57	-65.4
CP001157.1_4591 # 5027655 # 5028659 # 1 # ID=1_4591;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.668	CP001157.1_4591	334.0	9.66	38276.86	-155.6
CP001157.1_960 # 1000682 # 1001686 # -1 # ID=1_960;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.620	CP001157.1_960	334.0	8.27	37212.43	285.6
CP001157.1_349 # 354925 # 355929 # -1 # ID=1_349;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.715	CP001157.1_349	334.0	7.89	35551.65	3.3
CP001157.1_4357 # 4786870 # 4787874 # 1 # ID=1_4357;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.699	CP001157.1_4357	334.0	7.7	34583.75	395.2
CP001157.1_4372 # 4803716 # 4804720 # -1 # ID=1_4372;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.667	CP001157.1_4372	334.0	5.91	36503.45	-82.1
CP001157.1_499 # 518906 # 519910 # -1 # ID=1_499;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.670	CP001157.1_499	334.0	4.49	36567.59	-20.2
CP001157.1_3569 # 3912683 # 3913687 # -1 # ID=1_3569;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.611	CP001157.1_3569	334.0	5.03	38305.67	-136.1
CP001157.1_3401 # 3743488 # 3744492 # -1 # ID=1_3401;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.697	CP001157.1_3401	334.0	5.84	36231.32	-59.6
CP001157.1_2393 # 2645453 # 2646457 # -1 # ID=1_2393;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.677	CP001157.1_2393	334.0	5.66	36329.32	1.5
CP001157.1_1918 # 2058760 # 2059761 # 1 # ID=1_1918;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.623	CP001157.1_1918	333.0	9.3	35788.67	263.2
CP001157.1_45 # 46115 # 47116 # 1 # ID=1_45;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.719	CP001157.1_45	333.0	6.41	36920.81	-92.5
CP001157.1_600 # 619055 # 620056 # 1 # ID=1_600;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.601	CP001157.1_600	333.0	5.02	36402.42	-69.3
CP001157.1_1351 # 1458147 # 1459148 # 1 # ID=1_1351;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.714	CP001157.1_1351	333.0	9.28	36464.28	2.2
CP001157.1_3882 # 4238229 # 4239230 # -1 # ID=1_3882;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.689	CP001157.1_3882	333.0	6.03	36746.94	-44.0
CP001157.1_2041 # 2204941 # 2205942 # -1 # ID=1_2041;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.611	CP001157.1_2041	333.0	4.93	35478.71	47.6
CP001157.1_2043 # 2206762 # 2207763 # -1 # ID=1_2043;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.547	CP001157.1_2043	333.0	5.54	36220.07	-66.7
CP001157.1_3804 # 4160223 # 4161224 # 1 # ID=1_3804;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.725	CP001157.1_3804	333.0	7.83	36121.39	-34.8
CP001157.1_3278 # 3636078 # 3637079 # -1 # ID=1_3278;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.673	CP001157.1_3278	333.0	5.54	35959.12	-29.8
CP001157.1_1552 # 1668574 # 1669572 # -1 # ID=1_1552;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.681	CP001157.1_1552	332.0	5.58	36049.41	12.3
CP001157.1_2817 # 3163324 # 3164322 # 1 # ID=1_2817;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.647	CP001157.1_2817	332.0	8.59	36675.63	-120.4
CP001157.1_346 # 352312 # 353310 # 1 # ID=1_346;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.735	CP001157.1_346	332.0	7.5	35743.82	-5.3
CP001157.1_2439 # 2703368 # 2704366 # 1 # ID=1_2439;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.695	CP001157.1_2439	332.0	7.0	34202.14	380.9
CP001157.1_809 # 839021 # 840019 # -1 # ID=1_809;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	CP001157.1_809	332.0	6.3	38041.24	-121.3
CP001157.1_1278 # 1363564 # 1364562 # -1 # ID=1_1278;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.655	CP001157.1_1278	332.0	6.31	36719.21	-33.6
CP001157.1_2927 # 3280793 # 3281791 # 1 # ID=1_2927;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.633	CP001157.1_2927	332.0	8.3	36730.69	-107.6
CP001157.1_1329 # 1433599 # 1434597 # 1 # ID=1_1329;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.701	CP001157.1_1329	332.0	5.58	35739.82	-8.8
CP001157.1_639 # 656409 # 657407 # -1 # ID=1_639;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.693	CP001157.1_639	332.0	9.37	36237.63	-51.9
CP001157.1_1955 # 2105827 # 2106822 # -1 # ID=1_1955;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.677	CP001157.1_1955	331.0	5.94	37351.01	-172.1
CP001157.1_195 # 203127 # 204122 # -1 # ID=1_195;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.714	CP001157.1_195	331.0	5.65	35634.82	18.4
CP001157.1_2873 # 3217610 # 3218605 # 1 # ID=1_2873;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.705	CP001157.1_2873	331.0	9.11	36124.87	257.9
CP001157.1_2237 # 2416744 # 2417739 # -1 # ID=1_2237;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.648	CP001157.1_2237	331.0	4.62	36653.81	-19.3
CP001157.1_2796 # 3146040 # 3147035 # -1 # ID=1_2796;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.672	CP001157.1_2796	331.0	7.95	37113.54	-63.8
CP001157.1_977 # 1020873 # 1021868 # -1 # ID=1_977;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	CP001157.1_977	331.0	7.13	37537.27	-233.1
CP001157.1_3500 # 3841978 # 3842973 # 1 # ID=1_3500;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.714	CP001157.1_3500	331.0	8.38	35923.29	-11.8
CP001157.1_4559 # 4985543 # 4986538 # 1 # ID=1_4559;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.708	CP001157.1_4559	331.0	5.51	36052.65	-88.5
CP001157.1_3001 # 3339551 # 3340543 # 1 # ID=1_3001;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.659	CP001157.1_3001	330.0	5.54	35931.24	-23.2
CP001157.1_1109 # 1171901 # 1172893 # -1 # ID=1_1109;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.701	CP001157.1_1109	330.0	5.7	36342.38	-35.7
